,Start_blink,End_blink,Blink_frame,No_of_frames
0,51,55,53,4
1,96,102,98,6
2,143,147,145,4
3,182,187,185,5
4,227,233,229,6
5,304,305,304,1
6,325,330,327,5
7,389,395,390,6
8,399,405,400,6
9,437,443,440,6
10,479,480,479,1
11,499,501,500,2
12,586,589,587,3
13,627,632,629,5
14,638,642,640,4
15,674,678,675,4
16,725,730,728,5
17,767,770,768,3
18,776,780,777,4
19,822,826,824,4
20,839,842,841,3
21,867,870,868,3
22,911,913,912,2
23,953,954,953,1
24,961,965,963,4
25,985,987,986,2
26,1005,1009,1007,4
27,1037,1040,1039,3
28,1078,1082,1080,4
29,1130,1134,1131,4
30,1203,1206,1205,3
31,1296,1300,1297,4
32,1310,1315,1311,5
33,1319,1325,1322,6
34,1363,1367,1365,4
35,1388,1392,1391,4
36,1399,1404,1402,5
37,1410,1414,1412,4
38,1427,1431,1429,4
39,1512,1517,1513,5
40,1528,1533,1530,5
41,1552,1557,1556,5
42,1586,1590,1586,4
43,1609,1612,1610,3
44,1726,1729,1727,3
45,1774,1776,1775,2
46,1970,1974,1971,4
47,2017,2020,2018,3
48,2027,2029,2028,2
49,2078,2080,2079,2
50,2089,2092,2090,3
51,2142,2153,2143,11
52,2210,2215,2212,5
53,2270,2274,2271,4
54,2318,2323,2320,5
55,2327,2332,2329,5
56,2551,2554,2553,3
57,2716,2720,2717,4
58,2741,2743,2742,2
59,2766,2770,2768,4
60,2793,2794,2793,1
61,2818,2822,2820,4
62,2850,2854,2851,4
63,2878,2881,2879,3
64,2894,2898,2896,4
65,2920,2924,2922,4
66,2988,2990,2989,2
67,3008,3011,3009,3
68,3022,3024,3023,2
69,3091,3093,3092,2
70,3188,3193,3189,5
71,3223,3226,3225,3
72,3265,3268,3266,3
73,3296,3298,3296,2
74,3372,3375,3373,3
75,3459,3461,3460,2
76,3648,3651,3648,3
77,3717,3718,3717,1
78,3782,3784,3783,2
79,3845,3848,3846,3
80,3974,3977,3975,3
81,3985,3989,3986,4
82,4039,4044,4042,5
83,4129,4133,4129,4
84,4137,4141,4138,4
85,4190,4192,4191,2
86,4237,4240,4238,3
87,4275,4279,4277,4
88,4291,4295,4293,4
89,4365,4370,4367,5
90,4422,4426,4423,4
91,4458,4461,4458,3
92,4487,4491,4490,4
93,4525,4527,4526,2
94,4568,4570,4569,2
95,4596,4599,4597,3
96,4615,4618,4617,3
97,4630,4636,4631,6
98,4654,4657,4655,3
99,4667,4668,4667,1
100,4701,4706,4703,5
101,4729,4733,4729,4
102,4763,4765,4764,2
103,4806,4809,4808,3
104,4901,4903,4902,2
105,4923,4926,4924,3
106,4967,4971,4968,4
107,5076,5080,5077,4
108,5130,5133,5131,3
109,5213,5214,5213,1
110,5278,5281,5280,3
111,5301,5305,5303,4
112,5349,5352,5350,3
113,5372,5374,5373,2
114,5430,5433,5431,3
115,5456,5458,5457,2
116,5522,5523,5522,1
117,5553,5558,5555,5
118,5600,5602,5601,2
119,5685,5690,5685,5
120,5784,5786,5785,2
121,5943,5944,5943,1
122,6014,6019,6016,5
123,6024,6029,6025,5
124,6063,6067,6066,4
125,6096,6100,6099,4
126,6115,6119,6117,4
127,6126,6130,6127,4
128,6160,6164,6162,4
129,6288,6290,6289,2
130,6372,6374,6372,2
131,6509,6511,6509,2
132,6554,6558,6557,4
133,6824,6829,6826,5
134,6881,6885,6882,4
135,6930,6934,6931,4
136,6947,6962,6949,15
137,7017,7033,7019,16
138,7059,7079,7059,20
139,7107,7109,7108,2
140,7229,7237,7229,8
141,7256,7271,7257,15
142,7299,7302,7300,3
143,7356,7360,7357,4
144,7397,7402,7398,5
145,7486,7489,7487,3
146,7529,7534,7531,5
147,7564,7580,7567,16
148,7690,7693,7690,3
149,7755,7758,7755,3
150,8047,8056,8047,9
151,8094,8097,8095,3
152,8125,8128,8125,3
153,8153,8160,8154,7
154,8165,8169,8166,4
155,8219,8223,8220,4
156,8299,8302,8301,3
157,8391,8395,8392,4
158,8441,8446,8444,5
159,8491,8493,8492,2
160,8531,8534,8532,3
161,8540,8544,8541,4
162,8661,8668,8663,7
163,8680,8686,8682,6
164,8745,8750,8748,5
165,8781,8788,8784,7
166,8890,8893,8891,3
167,8931,8934,8931,3
168,9018,9023,9020,5
169,9159,9160,9159,1
170,9223,9226,9224,3
171,9275,9280,9278,5
172,9311,9315,9312,4
173,9407,9410,9407,3
174,9595,9600,9595,5
175,10080,10083,10080,3
176,10469,10474,10469,5
177,10502,10504,10502,2
178,10592,10595,10593,3
179,10815,10816,10815,1
180,11470,11473,11471,3
181,11541,11543,11541,2
182,11600,11604,11601,4
183,11741,11742,11741,1
184,11846,11849,11848,3
185,11857,11862,11858,5
186,11932,11933,11932,1
187,11962,11965,11962,3
188,11988,11990,11989,2
189,12112,12116,12113,4
190,12193,12198,12193,5
191,12288,12293,12288,5
192,12322,12327,12325,5
193,12473,12480,12474,7
194,12537,12538,12537,1
195,12821,12822,12821,1
196,12922,12928,12924,6
197,13061,13064,13062,3
198,13070,13072,13071,2
199,13125,13130,13126,5
200,13173,13176,13173,3
201,13406,13411,13409,5
202,13514,13518,13515,4
203,13672,13675,13672,3
204,13694,13697,13695,3
205,13739,13745,13740,6
206,13796,13804,13797,8
207,13848,13854,13850,6
208,14068,14072,14069,4
209,14115,14121,14118,6
