FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
32,0.16625054189497696,0.2647656539207026,0.21550809790783979,[0.707569  0.4459396],[0.71491843 0.44195911],[0.72260374 0.4419935 ],[0.73001593 0.44487613],[0.72203553 0.44555041],[0.7143904  0.44579291],0.6829792857170105,0.48126906156539917,1663569027768
33,0.1365699020292691,0.44195081996697566,0.28926036099812236,[0.70692146 0.44550818],[0.7137174 0.4410339],[0.72156852 0.44087487],[0.7293936  0.44373935],[0.72092164 0.44376191],[0.71334898 0.44421101],0.6822763085365295,0.482898086309433,1663569027804
34,0.280278308535586,0.4472594350648821,0.36376887180023404,[0.70697099 0.44410467],[0.71393853 0.43615121],[0.72216666 0.43536222],[0.73011875 0.44089976],[0.72117192 0.44196206],[0.71350604 0.44256166],0.6820052266120911,0.4792276620864868,1663569027834
35,0.29444445712832135,0.4038044243938669,0.3491244407610941,[0.70785683 0.44343725],[0.71446621 0.43519783],[0.72234726 0.43463492],[0.73008925 0.44062299],[0.72135079 0.44119084],[0.71404499 0.44174999],0.6831361651420593,0.4785187542438507,1663569027864
36,0.3051054735422975,0.4390040884221409,0.3720547809822192,[0.70939493 0.44103771],[0.71684307 0.4329713 ],[0.72520518 0.43249092],[0.73276913 0.43853605],[0.72418648 0.43966463],[0.7163052  0.44004986],0.6846394538879395,0.4727814793586731,1663569027906
37,0.2847189074821845,0.42645235326754977,0.3555856303748671,[0.71100128 0.44033781],[0.71776491 0.43283662],[0.72574306 0.43257403],[0.73344731 0.43889377],[0.72490537 0.43893933],[0.71747881 0.43921807],0.686627209186554,0.4709944427013397,1663569027942
38,0.32391992311958984,0.4117041875202694,0.3678120553199296,[0.71179682 0.43934071],[0.71883231 0.43179461],[0.72675192 0.4318659 ],[0.73408139 0.43814081],[0.72583669 0.43901315],[0.71840233 0.43903399],0.6879444718360901,0.4708073139190674,1663569027986
39,0.3126076071144153,0.3484599139424917,0.3305337605284535,[0.71144277 0.44060761],[0.71859753 0.43334854],[0.72633797 0.43364939],[0.73336226 0.43963879],[0.72539115 0.44032949],[0.71806484 0.44029906],0.6877852082252502,0.4719519317150116,1663569028023
40,0.317389180661269,0.38018784216027385,0.3487885114107714,[0.71092552 0.4427779 ],[0.71761751 0.43500549],[0.72524184 0.4350583 ],[0.73243225 0.44149581],[0.72433603 0.44171497],[0.71718425 0.4419502 ],0.6868830919265747,0.47464385628700256,1663569028053
41,0.31433701573634004,0.36659494189028696,0.34046597881331353,[0.7104215  0.43990719],[0.71752208 0.43235117],[0.72542316 0.43253115],[0.73257899 0.43866757],[0.72439855 0.43934739],[0.71697932 0.43938908],0.686406135559082,0.47249308228492737,1663569028082
42,0.31761027379184514,0.3978463893390389,0.35772833156544204,[0.70903951 0.4414607 ],[0.71601433 0.43350106],[0.72374099 0.43324524],[0.73087966 0.43921223],[0.72260594 0.44017953],[0.71531487 0.4403857 ],0.6856005191802979,0.4740913212299347,1663569028116
43,0.3109669998233003,0.4293846288507649,0.3701758143370326,[0.70857322 0.43996644],[0.71531415 0.43180609],[0.72325957 0.43115097],[0.73068768 0.43723893],[0.72226894 0.43814212],[0.71492755 0.43859205],0.6839368939399719,0.4724932610988617,1663569028153
44,0.31868694298774947,0.3701092205147619,0.3443980817512557,[0.7086345  0.44088882],[0.71503156 0.4324767 ],[0.7226187  0.43204689],[0.72988659 0.43829811],[0.72162908 0.43879086],[0.71459627 0.43929243],0.6844444870948792,0.474545419216156,1663569028184
45,0.32799709472751193,0.35036152501826995,0.3391793098728909,[0.70858449 0.43979374],[0.71555996 0.43182439],[0.7233721  0.43152702],[0.73060358 0.43745324],[0.72253954 0.4387435 ],[0.71515745 0.43907464],0.6852369904518127,0.4729456305503845,1663569028215
46,0.32749503658095663,0.33874399812202827,0.3331195173514925,[0.71070766 0.44027141],[0.71755266 0.43251795],[0.72487932 0.43252558],[0.73154062 0.43822765],[0.7237888  0.43919051],[0.71683478 0.43943813],0.6882210969924927,0.47415730357170105,1663569028250
47,0.2300214988012567,0.3175726595711506,0.27379707918620366,[0.71285635 0.43907782],[0.71959364 0.43368134],[0.72699821 0.43434241],[0.73375928 0.43885943],[0.7257418  0.43888262],[0.71872735 0.43851018],0.6891306042671204,0.47186118364334106,1663569028289
48,0.31905830049407635,0.3959479466818761,0.3575031235879762,[0.71339959 0.4395707 ],[0.72095668 0.43294227],[0.72866887 0.43334994],[0.73512489 0.43908018],[0.7274124  0.44018501],[0.72007066 0.4398025 ],0.6891359686851501,0.47220611572265625,1663569028328
49,0.29961176223372193,0.37021986151565106,0.3349158118746865,[0.71442705 0.44043797],[0.72214162 0.43433833],[0.72980022 0.43515322],[0.73633844 0.44083759],[0.72863746 0.44152594],[0.72125709 0.44093335],0.6906934380531311,0.4715298116207123,1663569028359
50,0.2868382542469878,0.4229314911351703,0.35488487269107905,[0.71460998 0.43989646],[0.7220419  0.43352029],[0.72964424 0.43439353],[0.73630261 0.44035482],[0.72845548 0.4403463 ],[0.72123677 0.43984628],0.6900357604026794,0.47277677059173584,1663569028389
51,0.2971261571650842,0.40517214821340625,0.35114915268924524,[0.71446019 0.44113487],[0.72190422 0.43450522],[0.72955692 0.4351719 ],[0.73623979 0.44118989],[0.72834253 0.44142342],[0.7210927  0.44102919],0.6898812651634216,0.4733075797557831,1663569028424
52,0.29831129162031483,0.31587610642080916,0.307093699020562,[0.71411842 0.44239491],[0.72139859 0.4355188 ],[0.72890306 0.43629897],[0.73563629 0.44265527],[0.72766691 0.44243565],[0.72055209 0.44204316],0.6894633173942566,0.47372421622276306,1663569028454
53,0.2922841136857415,0.34468437053376993,0.3184842421097557,[0.71379167 0.4425773 ],[0.72112238 0.43572909],[0.72881359 0.43645856],[0.73568451 0.44279969],[0.72757965 0.44265407],[0.72035515 0.44216484],0.688556432723999,0.4755861759185791,1663569028487
54,0.3229895333803035,0.3814185308993192,0.35220403213981133,[0.71330273 0.444915  ],[0.72061855 0.43730935],[0.72835815 0.43795395],[0.7352764  0.44472656],[0.72702521 0.44482946],[0.7197693  0.44445056],0.6883442401885986,0.4763265550136566,1663569028521
55,0.2823349695315492,0.3996418558319803,0.3409884126817647,[0.71425009 0.44132963],[0.72117603 0.43483487],[0.72867262 0.43552056],[0.73564368 0.44169283],[0.72742528 0.44139713],[0.72038746 0.44085804],0.6887021064758301,0.47203558683395386,1663569028555
56,0.31164833377195855,0.3746555820335184,0.34315195790273845,[0.7144298  0.44128886],[0.72140205 0.43417054],[0.72890413 0.43500009],[0.73568636 0.44152093],[0.72750694 0.44138458],[0.72051156 0.44082558],0.6888779997825623,0.47181183099746704,1663569028592
57,0.32998741539862164,0.3894970506654814,0.35974223303205155,[0.71412355 0.43928808],[0.72110403 0.43210447],[0.72873306 0.43303835],[0.73565346 0.43963134],[0.72736025 0.43988609],[0.72026843 0.43928301],0.6888131499290466,0.4710516035556793,1663569028620
58,0.3078296164584575,0.37063371617119506,0.33923166631482626,[0.71520478 0.43978965],[0.72206146 0.43250027],[0.72957933 0.43332061],[0.73621297 0.44008556],[0.7280767  0.43944395],[0.72117567 0.439071  ],0.6901918053627014,0.4712044894695282,1663569028653
59,0.30792815566677595,0.3599318928253288,0.33393002424605234,[0.71524513 0.4408924 ],[0.72257763 0.43394521],[0.73035252 0.43482772],[0.7371791  0.44131726],[0.72892576 0.44134885],[0.72164494 0.44071659],0.689847469329834,0.47150349617004395,1663569028682
60,0.31624569195450947,0.3605496803798491,0.33839768616717925,[0.71529925 0.44168216],[0.72256452 0.43437299],[0.7302888  0.43527532],[0.73711407 0.44227859],[0.72873294 0.44199082],[0.72152752 0.44120419],0.6894702911376953,0.4720909297466278,1663569028712
61,0.26528823433804805,0.36960903860230065,0.31744863647017435,[0.71366215 0.44278944],[0.72076631 0.43622354],[0.72844839 0.43717879],[0.73548549 0.44394934],[0.72723401 0.44262281],[0.7200554  0.44219887],0.6874798536300659,0.4727926254272461,1663569028744
62,0.27597009422169255,0.3811431962179107,0.32855664521980166,[0.71252394 0.4423916 ],[0.71960562 0.43527117],[0.72741908 0.43590656],[0.73451209 0.44264865],[0.72636807 0.44159669],[0.71915269 0.4416056 ],0.6878747344017029,0.47492408752441406,1663569028777
63,0.28828740469401865,0.34888096222832043,0.31858418346116957,[0.71152127 0.44304484],[0.71871442 0.43525791],[0.72671944 0.4357875 ],[0.73379242 0.44268945],[0.72561622 0.44178784],[0.71829122 0.44198632],0.6866791248321533,0.47625717520713806,1663569028811
64,0.27338298095536717,0.364919105817774,0.3191510433865706,[0.7101953  0.44397756],[0.71728373 0.43652153],[0.72516394 0.4369283 ],[0.73228967 0.44336376],[0.72412819 0.44256359],[0.71687955 0.44286409],0.6852458715438843,0.47726908326148987,1663569028841
65,0.24680471621462194,0.3719991835352111,0.30940194987491654,[0.70924366 0.44448891],[0.71610808 0.43743557],[0.72384    0.43793261],[0.7310192  0.44431612],[0.72269845 0.44289637],[0.7156148  0.44306964],0.6841386556625366,0.4786650836467743,1663569028871
66,0.2567517506158367,0.4049555152262873,0.330853632921062,[0.70778507 0.44640303],[0.71471888 0.43892327],[0.72254831 0.43921173],[0.72977328 0.4458006 ],[0.72149873 0.44449061],[0.71430361 0.44482172],0.68284672498703,0.48026978969573975,1663569028899
67,0.2246101581946698,0.3636814198226349,0.29414578900865235,[0.70648408 0.44584048],[0.71386641 0.43932998],[0.72188371 0.43973374],[0.72913289 0.44525933],[0.72066551 0.4445273 ],[0.71318924 0.4445177 ],0.682119607925415,0.4813489019870758,1663569028927
68,0.23854069456111843,0.3576207930571146,0.29808074380911653,[0.70445043 0.44917473],[0.711101   0.44169194],[0.71899492 0.44157052],[0.72671753 0.4473072 ],[0.71789384 0.44663286],[0.71067095 0.44715485],0.6801251173019409,0.48558491468429565,1663569028956
69,0.2796470941152566,0.33422664995916873,0.30693687203721265,[0.70334405 0.44713274],[0.71024257 0.43978825],[0.7180298  0.44005126],[0.72535098 0.44591933],[0.71699071 0.44586897],[0.70976317 0.44618759],0.6795614361763,0.48376184701919556,1663569028987
70,0.279976502291117,0.31991103595576587,0.29994376912344145,[0.70358503 0.45067018],[0.70972067 0.44210121],[0.71751148 0.44176057],[0.72537744 0.44839013],[0.71657372 0.44764024],[0.70956546 0.44841465],0.6783578395843506,0.4883248209953308,1663569029024
71,0.2549611007627149,0.33187348461378763,0.29341729268825123,[0.70237452 0.44803882],[0.7092225 0.4405857],[0.71722251 0.44063005],[0.72489715 0.44654876],[0.71627665 0.44605526],[0.7089141  0.44658062],0.6778742671012878,0.4853297173976898,1663569029054
72,0.25741548093818944,0.33825695090671004,0.29783621592244974,[0.70321202 0.4483383 ],[0.70983654 0.44068635],[0.71769077 0.44071636],[0.72529763 0.44651988],[0.71672702 0.44607964],[0.70953017 0.44663811],0.6787940263748169,0.4847683012485504,1663569029084
73,0.28689290961429975,0.3358685165110497,0.31138071306267473,[0.70302558 0.44787598],[0.70997524 0.44007546],[0.71791261 0.44024476],[0.72542787 0.44608945],[0.71693993 0.44639045],[0.70959806 0.44673753],0.6789562702178955,0.4843754768371582,1663569029112
74,0.25159121424546205,0.3362368767925137,0.29391404551898787,[0.70483363 0.44711214],[0.71151179 0.44002625],[0.71932453 0.44015256],[0.72676933 0.44593099],[0.71838564 0.44536459],[0.71116388 0.44577345],0.6806218028068542,0.4827422797679901,1663569029152
75,0.26201005883847767,0.32054193036257816,0.2912759946005279,[0.70519072 0.44965872],[0.71218753 0.44213635],[0.72012103 0.44201404],[0.72754347 0.44770536],[0.71902454 0.44772574],[0.7116254  0.44805163],0.6815347671508789,0.4868529736995697,1663569029187
76,0.21532691577787164,0.303079190867104,0.25920305332248783,[0.70591307 0.44704875],[0.71331227 0.44044089],[0.72147179 0.44055817],[0.72875065 0.44602692],[0.72039378 0.44523743],[0.712735   0.44545084],0.6821363568305969,0.4816805422306061,1663569029218
77,0.262149822973568,0.33119850342967294,0.29667416320162043,[0.70536554 0.44964302],[0.71258152 0.44201902],[0.72048861 0.44205815],[0.72780192 0.44780719],[0.71935344 0.44773591],[0.71189994 0.44799283],0.681853711605072,0.4872194230556488,1663569029249
78,0.28237668250584513,0.3230234429625205,0.3027000627341828,[0.70455039 0.44729367],[0.71195483 0.43920583],[0.72029328 0.43915099],[0.72780544 0.44567162],[0.7191357 0.4455525],[0.71139014 0.44584179],0.6809699535369873,0.48216304183006287,1663569029277
79,0.2785992099444349,0.3412978488517274,0.30994852939808115,[0.70482641 0.44771808],[0.71206748 0.43933478],[0.72052693 0.43899226],[0.7281391  0.44489506],[0.71930891 0.44531816],[0.71157664 0.44595921],0.6811658143997192,0.48492318391799927,1663569029310
80,0.3064100885589627,0.3126859376419184,0.30954801310044056,[0.70407987 0.4462418 ],[0.7118448  0.43827572],[0.72044319 0.43809485],[0.72795421 0.44389179],[0.71950287 0.44530526],[0.71142465 0.44569376],0.6816917061805725,0.48315027356147766,1663569029339
81,0.32519786618315505,0.330084250831429,0.327641058507292,[0.70329207 0.44642609],[0.71061736 0.43760106],[0.71919143 0.43699062],[0.72705877 0.44332775],[0.71847087 0.44471934],[0.71048158 0.4454262 ],0.6806093454360962,0.48188161849975586,1663569029370
82,0.3557534247445003,0.3050291969779101,0.3303913108612052,[0.70249206 0.4481968 ],[0.70997804 0.43908677],[0.71845371 0.43857062],[0.72604835 0.44485927],[0.71773624 0.44697857],[0.70969069 0.44757125],0.6806365251541138,0.4843596816062927,1663569029399
83,0.3015828600844326,0.2941705560388126,0.2978767080616226,[0.70238376 0.44366989],[0.70956582 0.4350206 ],[0.71794409 0.4344607 ],[0.72565192 0.44061896],[0.71716392 0.44137099],[0.70935714 0.44221807],0.6793310642242432,0.47519025206565857,1663569029429
84,0.30507634927678917,0.26498037091340054,0.28502836009509486,[0.70211893 0.44344234],[0.70937312 0.43468159],[0.71781486 0.43386137],[0.72577548 0.43963206],[0.71717179 0.44107157],[0.70920533 0.44206101],0.6792743802070618,0.47669553756713867,1663569029462
85,0.30376143199882016,0.3156205911177838,0.309691011558302,[0.70253843 0.44129568],[0.71030051 0.43299896],[0.71883339 0.43248907],[0.72647047 0.43809533],[0.71814108 0.4396345 ],[0.70999604 0.44048256],0.6800045371055603,0.47130507230758667,1663569029494
86,0.28854690301808755,0.27574489865131263,0.2821459008347001,[0.70422918 0.44166416],[0.7117877  0.43345192],[0.72014201 0.43289459],[0.72775823 0.43874946],[0.71945888 0.43958154],[0.71147251 0.44040528],0.681739866733551,0.47123730182647705,1663569029528
87,0.31951898542564583,0.3077199441193558,0.3136194647725008,[0.70517737 0.44077396],[0.71256232 0.43232322],[0.72086591 0.43193281],[0.72837114 0.43804073],[0.72031999 0.43916789],[0.71242362 0.43999058],0.6831751465797424,0.47008800506591797,1663569029559
88,0.31402576765973816,0.30855792536438126,0.3112918465120597,[0.70607257 0.44038546],[0.71343613 0.43186855],[0.72184068 0.43137118],[0.7295202  0.43753022],[0.72107691 0.43865794],[0.7131508  0.43937156],0.6836687922477722,0.46883702278137207,1663569029592
89,0.306328895291148,0.22107677113770802,0.263702833214428,[0.70579535 0.44095358],[0.71334797 0.43269944],[0.72182542 0.43222493],[0.72949398 0.43819529],[0.72109634 0.43942446],[0.71303272 0.44007352],0.6832690238952637,0.46942901611328125,1663569029626
90,0.3347635238413334,0.30684525267630874,0.32080438825882107,[0.70519298 0.43971723],[0.71239996 0.43082076],[0.72068435 0.43012494],[0.7283451  0.43637973],[0.72004694 0.43787962],[0.71220845 0.4386988 ],0.6827409863471985,0.46826261281967163,1663569029661
91,0.3446098917672502,0.2277735871964087,0.28619173948182947,[0.70493627 0.44264147],[0.71211278 0.43377519],[0.72046208 0.4330259 ],[0.72829378 0.43914348],[0.71991491 0.44113722],[0.71197534 0.44192225],0.6818273663520813,0.47232943773269653,1663569029689
92,0.3528644315814411,0.2576806336327049,0.305272532607073,[0.70287091 0.44068846],[0.71016705 0.43157691],[0.71837312 0.43079072],[0.72594702 0.4368338 ],[0.71786749 0.4389582 ],[0.71000683 0.43990338],0.6809122562408447,0.46942606568336487,1663569029722
93,0.3488548255607887,0.22899382458606776,0.28892432507342825,[0.70278424 0.44189766],[0.71022487 0.43276399],[0.71868241 0.43186498],[0.72652382 0.43804255],[0.71809465 0.44029248],[0.71004009 0.44109428],0.6803236603736877,0.4700615704059601,1663569029752
94,0.35126124265370806,0.2913887994694406,0.32132502106157435,[0.70261729 0.44073504],[0.70958763 0.43126005],[0.71785635 0.43050066],[0.72560698 0.43723857],[0.71723652 0.43858799],[0.70949352 0.43948495],0.6790627241134644,0.4689035415649414,1663569029787
95,0.3345339156640984,0.19370979005470038,0.2641218528593994,[0.70213175 0.44042501],[0.70901966 0.43173793],[0.71710294 0.4307026 ],[0.7248565  0.43657869],[0.71692026 0.43828508],[0.70915496 0.43957272],0.6797325611114502,0.4683759808540344,1663569029821
96,0.33217441881421444,0.24891163073410683,0.2905430247741606,[0.70257783 0.44227558],[0.70936686 0.43348038],[0.71745467 0.4325228 ],[0.7252053  0.43863314],[0.71733189 0.43996114],[0.70965558 0.44126174],0.6800872683525085,0.4704177677631378,1663569029850
97,0.34815220365857197,0.26101320356649665,0.3045827036125343,[0.70273578 0.43788648],[0.71014154 0.42984924],[0.71816576 0.42979383],[0.72538644 0.43559551],[0.71785986 0.43736714],[0.71013582 0.43812197],0.6804587841033936,0.4662491977214813,1663569029883
98,0.3162467630705972,0.310908089045089,0.3135774260578431,[0.70546883 0.44054744],[0.71261626 0.43276116],[0.72046083 0.43254304],[0.72767395 0.43815956],[0.72005486 0.43929541],[0.71250904 0.44012138],0.6831454038619995,0.46744006872177124,1663569029914
99,0.35773475830717855,0.3156145689383478,0.33667466362276316,[0.70583379 0.43657792],[0.71347123 0.42861557],[0.7216633  0.42855638],[0.72879928 0.43458253],[0.72131795 0.43651286],[0.71341026 0.4371444 ],0.6840595602989197,0.46486881375312805,1663569029944
100,0.3439149156086244,0.33381607662325447,0.3388654961159394,[0.70798045 0.4372299 ],[0.71579087 0.4293794 ],[0.72380883 0.42949462],[0.73088169 0.43537471],[0.72290653 0.43712616],[0.71510583 0.43746951],0.6855238676071167,0.46338412165641785,1663569029975
101,0.3145697584514595,0.3695883369690546,0.34207904771025704,[0.70808327 0.43804437],[0.71600765 0.43088064],[0.72390479 0.4311367 ],[0.73081809 0.43665478],[0.72296482 0.43804958],[0.71525097 0.43819517],0.685748279094696,0.46585166454315186,1663569030007
102,0.31974006240495884,0.34101527239182844,0.33037766739839364,[0.70892781 0.43711779],[0.71662837 0.4297576 ],[0.72446096 0.43009204],[0.73137814 0.43586165],[0.7233988  0.43700597],[0.71583033 0.43709829],0.6862013339996338,0.464030385017395,1663569030038
103,0.3129359819826703,0.3611071018204386,0.3370215419015544,[0.70897728 0.43868649],[0.71693939 0.43188369],[0.72470558 0.43232724],[0.73138487 0.43761644],[0.72373819 0.43904179],[0.71612883 0.43909466],0.6868489980697632,0.4673849940299988,1663569030071
104,0.3539959897663116,0.36230343903219503,0.3581497143992533,[0.70935506 0.43860099],[0.71719319 0.43086413],[0.7251178  0.43116918],[0.73198736 0.4373804 ],[0.7241751  0.43887439],[0.71646583 0.43911624],0.6863682270050049,0.4647325575351715,1663569030100
105,0.34193415414497574,0.4023007885872466,0.3721174713661112,[0.71075654 0.43972343],[0.71853369 0.43220693],[0.72648495 0.43237785],[0.73343503 0.43845624],[0.72539967 0.43996888],[0.71772784 0.4400306 ],0.6879137754440308,0.46726280450820923,1663569030129
